Structure_ID,SMILES
32,FCCOC(=O)C1c2n(c3ccc(cc3c2C4CN1CC4)OC)[H]
34,C1Cc2c3cc(ccc3n(c2C(NC1)=O)[H])OC
35,C=1CCCc2c(n(c3ccc(cc23)OC)[H])C=1NO
36,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cnccc3)CCCCCN(C)C4CCCCC4)c5ccccc5
37,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccncc3)CCCCCN(C)C4CCCCC4)c5ccccc5
38,Brc1cccc(c1)Nc2nc3cc4ccccc4cc3nc2
39,NCCNc1nc2ccc(cc2n3c(cnc13)C)C
41,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4cnccc4)CCCN(C)C5CCCCC5
42,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4ccncc4)CCCN(C)C5CCCCC5
43,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccncc3)CCCN(C)C4CCCCC4)c5ccccc5
44,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cnccc3)CCCN(C)C4CCCCC4)c5ccccc5
45,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cnccc3)CC4CN(CCC4)C5CCCCC5)c6ccccc6
46,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccncc3)CC4CN(CCC4)C5CCCCC5)c6ccccc6
47,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ncccc3)CC4CN(CCC4)C5CCCCC5)c6ccccc6
48,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccncc3)CCCCCNC4CCCCC4)c5ccccc5
49,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cnccc3)CCCCCNC4CCCCC4)c5ccccc5
50,CO[C@@]1(C[C@@H](O[C@H]([C@@]1(O)CNCCC)C)O[C@H]2[C@@H]([C@H]([C@](C[C@H](CN([C@@H]([C@H]([C@]([C@H](OC([C@@H]2C)=O)CC)(C)O)O)C)CCC)C)(C)O)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccc(cc4)C(F)(F)F)C)C)C
51,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(C4CCC4)C5CCC5)c6ccccc6
52,O=S(=O)(n1cc(c2ccccc12)CN(Cc3nc(ccc3)F)CC4CN(CCC4)C5CCCCC5)c6ccccc6
53,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccnc(c3)F)CC4CN(CCC4)C5CCCCC5)c6ccccc6
54,O=S(=O)(n1cc(c2ccccc12)CN(CC3CN(CCC3)C4CCCCC4)Cc5cccnc5F)c6ccccc6
55,Ic1c(c(cc2c1Oc3c(cc(c(c3I)O)I)C24OC(c5ccccc45)=O)I)O
56,Cn1nc(cc1[C@H]2CN3CCC2C[C@@H]3CNC(=O)c4ccc5OCOc5c4)-c6cc7ccccc7cc6
57,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(Cc4ccc(cc4)OC)C(=O)N(C)c5ccccc5)C)(C)O)C
58,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cnccc3)CCCCNC4CCCCC4)c5ccccc5
59,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ncccc3)CCCCNC4CCCCC4)c5ccccc5
60,CCOC(=O)C1c2n(c3ccc(cc3c2C4CN1CC4)OC)[H]
61,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(C)C3CCCCC3)Cc4cccnc4F)c5ccccc5
62,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(CC)C3CCCC3)Cc4cccnc4F)c5ccccc5
63,CO[C@@]1(C[C@@H](O[C@H]([C@@]1(O)CNCCC)C)O[C@H]2[C@@H]([C@H]([C@](C[C@H](CN([C@@H]([C@H]([C@]([C@H](OC([C@@H]2C)=O)CC)(C)O)O)C)C)C)(C)O)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccc(cc4)C(F)(F)F)C)C)C
64,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(C)C3CCCCC3)Cc4cccnc4F)N5CCN(CC5)C
65,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(CCC)C(=O)N(C)c4ccc(cc4)C(F)(F)F)C)(C)O)C
66,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCc4ccccc4C3)(C)OC)C)O[C@@H]5O[C@@H](C[C@@H]([C@H]5O)N(C)C(=O)N(C)c6ccccc6)C)(C)O)C
67,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(CC)C4CCCCC4)c5ccccc5
68,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(C)C4CCCCCC4)c5ccccc5
69,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccc(nc3)F)CCCCCN(C)C4CCCCC4)c5ccccc5
70,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccnc(c3)F)CCCCCN(C)C4CCCCC4)c5ccccc5
71,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCCN(C)C4CCCCC4)c5ccccc5
72,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(CCC)C4CCCC4)c5ccccc5
73,O=S(=O)(n1cc(c2ccccc12)CN(Cc3nc(ccc3)F)CCCCCN(C)C4CCCCC4)c5ccccc5
74,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(CCC)C4CCCCC4)c5ccccc5
75,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(C)C4CCCCCCC4)c5ccccc5
76,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(CCCC)C4CCCC4)c5ccccc5
77,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4ccncc4)CCCNC5CCCCC5
78,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4cnccc4)CCCNC5CCCCC5
79,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CC(C3)N4CCOCC4)(C)OC)C)O[C@@H]5O[C@@H](C[C@@H]([C@H]5O)N(C)C(=O)N(C)c6ccccc6)C)(C)O)C
80,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCC(CC3)c4ccccc4)(C)OC)C)O[C@@H]5O[C@@H](C[C@@H]([C@H]5O)N(C)C(=O)N(C)c6ccccc6)C)(C)O)C
81,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(CCCC)C3CCCC3)Cc4cccnc4F)c5ccccc5
82,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(CCC)C3CCCCC3)Cc4cccnc4F)c5ccccc5
83,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccnc(c3)F)CCCCN(C)C4CCCCC4)c5ccccc5
84,O=S(=O)(n1cc(c2ccccc12)CN(Cc3nc(ccc3)F)CCCCN(C)C4CCCCC4)c5ccccc5
85,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(C)C4CCCCC4)c5ccccc5
86,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccc(nc3)F)CCCCN(C)C4CCCCC4)c5ccccc5
87,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(CC)C4CCCC4)c5ccccc5
88,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(CCCC)C3CCCCC3)Cc4cccnc4F)c5ccccc5
89,C1CC(=C(c2c1c3cc(ccc3n2[H])OC)NN)C
90,C1CNC(c2c1c3cc(ccc3n2[H])OCc4ccccc4Cl)C(O)=O
91,C1CNC(c2n(c3ccc(cc3c12)OCc4cc(ccc4)Cl)[H])C(O)=O
92,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccc(nc3)F)CCCCNC4CCCCC4)c5ccccc5
93,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccnc(c3)F)CCCCNC4CCCCC4)c5ccccc5
94,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCNC4CCCCC4)c5ccccc5
95,O=S(=O)(n1cc(c2ccccc12)CN(Cc3nc(ccc3)F)CCCCNC4CCCCC4)c5ccccc5
96,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNC3CC3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
97,CO[C@@]1(C[C@@H](O[C@H]([C@@]1(O)CNCCC)C)O[C@H]2[C@@H]([C@H]([C@](C[C@H](CN([C@@H]([C@H]([C@]([C@H](OC([C@@H]2C)=O)CC)(C)O)O)C)CCC)C)(C)O)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)C)C
98,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N4Cc5ccccc5C4)C)(C)O)C
99,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N4CCc5ccccc45)C)(C)O)C
100,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(CC)C3CCCCC3)Cc4cccnc4F)c5ccccc5
101,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(CCC)C3CCCC3)Cc4cccnc4F)c5ccccc5
102,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
103,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN(C)C3CCC3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
104,CN1CCc2c(n(c3ccc(cc23)OC)[H])C1C(=O)OC
105,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCNC4CCCCCC4)c5ccccc5
106,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccnc(c3)F)CCCCCNC4CCCCC4)c5ccccc5
107,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCCNC4CCCCC4)c5ccccc5
108,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccc(nc3)F)CCCCCNC4CCCCC4)c5ccccc5
109,O=S(=O)(n1cc(c2ccccc12)CN(Cc3nc(ccc3)F)CCCCCNC4CCCCC4)c5ccccc5
110,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(C)C4CCCCC4)N5CCN(CC5)C
111,N(CCCC1Cc2c3cc(ccc3[nH]c2C(N1)=O)OC)CCCc4ccccc4
112,FC(F)(F)COC(=O)C1c2c(C3CC34CCN14)c5cc(ccc5n2[H])OC
113,O=C(OCC)c1cc2c3CCC=C(c3n(c2cc1)[H])NO
114,[O-1][N+1](=O)c1cc(ccc1Cl)N/N=C/2C(=NN(C/2=O)c3nc(cs3)-c4ccccc4)c5ccccc5
115,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCNC3CCCCC3)Cc4cccnc4F)c5ccccc5
116,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(Cc4ccccc4)C(=O)N(C)c5ccccc5)C)(C)O)C
117,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(CC(F)(F)F)c4ccccc4)C)(C)O)C
118,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccncc4)C)(C)O)C
119,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ncccc4)C)(C)O)C
120,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(C)C3CCCC3)Cc4cccnc4F)c5ccccc5
121,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4cnccc4)CCCCN(C)C5CCCCC5
122,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4ccncc4)CCCCN(C)C5CCCCC5
123,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cnccc3)CCCNC4CCCCC4)c5ccccc5
124,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccncc3)CCCNC4CCCCC4)c5ccccc5
125,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(C3CCC3)C4CCCC4)Cc5cccnc5F)c6ccccc6
126,COc1cc2c(cc1)n(c3c2C4CN(CC4)C3C(=O)OCCCCCC)[H]
127,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(C)C4CCCC4)c5ccccc5
128,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCNC4CCCC4)c5ccccc5
129,COc1cc2c([nH]c3c2C4CN(CC4)C3C(=O)OCC5CCCCC5)cc1
130,O=C(Cc1ccc(cc1)-c2ccc(cc2)CN(C(=O)c3ccc(cc3)CCCCC)C4CCN(CC4)Cc5[nH]ccn5)OC
131,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNc3ccc(cc3)C(F)(F)F)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)NCCC)C)(C)O)C
132,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(CCCC)C4CCCCC4)c5ccccc5
133,C1[C@@]2([C@@H]3C=C4[C@@H](CC[C@@H]([C@]4(C[C@@H]3OC2=O)C)O)C)[C@H]5[C@@H]([C@@]16[C@@H](C[C@H]7OC(C([C@@H]7CC6=C5C)=C)=O)C)OC(C)=O
134,COC(=O)[C@@H]1Cc2c3ccccc3[nH]c2[C@H]4C[C@@H](C[C@H](N14)c5ccccc5)NCCC6C=NC=N6
135,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCNC3CCCC3)Cc4cccnc4F)c5ccccc5
136,FC(F)(F)Oc1ccc(cc1)COC(=O)C2c3c(C4CC45CCN25)c6cc(ccc6n3[H])OC
137,Oc1cc2c([nH]c3c2C4CN(CC4)C3C(=O)OCCC)cc1
138,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN=[N+1]=[N-1])(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
139,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNc3ccccc3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
140,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(C)C4CCCCC4)N5CCCCC5
141,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCNC4CCCCCCC4)c5ccccc5
142,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(C3CCC3)C4CCCCC4)Cc5cccnc5F)c6ccccc6
143,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(C)C4CCC4)c5ccccc5
144,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@@H]([C@@H](O2)C)O)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
145,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
146,CO[C@@]1(C[C@@H](O[C@H]([C@@H]1O)C)O[C@H]2[C@@H]([C@H]([C@](C[C@H](CN([C@@H]([C@H]([C@]([C@H](OC([C@@H]2C)=O)CC)(C)O)O)C)C)C)(C)O)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)Nc4ccccc4)C)C)C
147,CO[C@@]1(C[C@@H](O[C@H]([C@@H]1O)C)O[C@H]2[C@@H]([C@H]([C@](C[C@H](CN([C@@H]([C@H]([C@]([C@H](OC([C@@H]2C)=O)CC)(C)O)O)C)C)C)(C)O)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccc(cc4)C(F)(F)F)C)C)C
148,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccc(cc4)C(F)(F)F)C)(C)O)C
149,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCNC4CCC4)c5ccccc5
150,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
151,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)Cc4ccccc4)C)(C)O)C
152,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(CC(C)C)C(=O)N(C)c4ccccc4)C)(C)O)C
153,O=S(=O)(n1cc(c2ccccc12)CN(CCOCCN(C)C3CCCCC3)Cc4cccnc4F)N5CCCCC5
154,COC(=O)C1NCC(c2c1n(c3ccc(cc23)OC)[H])CCC
155,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4ccncc4)CCN(C)C5CCCCC5
156,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4cnccc4)CCN(C)C5CCCCC5
157,CC(OC(=O)C1c2n(c3ccc(cc3c2C4CN1CC4)OC)[H])c5ccccc5
158,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cnccc3)CCN(C)C4CCCCC4)c5ccccc5
159,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccncc3)CCN(C)C4CCCCC4)c5ccccc5
160,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(CCC)C(=O)N(C)c4ccccc4)C)(C)O)C
161,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CC(C3)(F)F)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
162,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCC(CC3)(F)F)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
163,Oc1ccc(cc1)NS(=O)(=O)c2cc(c3cccc4c3c2SC4=O)S(=O)(=O)Nc5ccc(cc5)O
164,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@@]([C@@H](O2)C)(C)O)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccc(cc4)C(F)(F)F)C)(C)O)C
165,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(C)O)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccc(cc4)C(F)(F)F)C)(C)O)C
166,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4cnccc4)CCCCNC5CCCCC5
167,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4ccncc4)CCCCNC5CCCCC5
168,O=S(=O)(n1cc(c2ccccc12)CN(CCNC3CCCCC3)Cc4ccncc4)c5ccccc5
169,O=S(=O)(n1cc(c2ccccc12)CN(CCNC3CCCCC3)Cc4cnccc4)c5ccccc5
170,COc1cc2c3c(n(c2cc1)[H])C(N4CCC45CC35)C(=O)OCC=C
171,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4ccncc4)CCCCCN(C)C5CCCCC5
172,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4cnccc4)CCCCCN(C)C5CCCCC5
173,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cn(c4ccccc34)S(=O)(=O)c5ccccc5)CCCCNC6CCCCC6)c7ccccc7
174,O=S(=O)(n1cc(c2ccccc12)CN(Cc3nc(ccc3)F)CCCCCN(C)C)c4ccccc4
