Structure_ID,SMILES
7787,OCCOc1c(cc(cc1F)N2CC(N[C@H]3CCCC[C@H]23)(C)C)Cl
7798,O=C(OC)C1=CNC=C(C1c2cc(c(cc2)F)C(F)(F)F)C(=O)OC
7800,OCCOc1c(cc(cc1F)N2CC(N[C@@H]3CCCC[C@H]23)(C)C)F
7801,O=C(OC)C=1C(C(=C(NC=1C)C)C(=O)OC)c2cc(c(cc2)F)C(F)(F)F
7812,Cc1cn2c(nc1)nc(c2C(=O)NCc3ccc(c(c3)F)-c4nn5c(CN(CC5)S(=O)(=O)C(F)(F)F)n4)CC
7813,Cc1cn2c(cc1)nc(c2C(=O)NCc3ccc(cc3)-c4cn5c(CN(CC5)S(=O)(=O)C(F)(F)F)n4)CC
7822,Cc1nc-2cc(c1)C(N=C3Nc4ccc(c(c4N3C[C@@H](CCCOc5n(ncc-25)C)C)Cl)N=S(=O)(C)C)=O
7823,Cc1nc-2cc(c1)C(/N=C\3Nc4ccc(cc4N\3C[C@H]5C[C@H](CC5)COc6n(ncc-26)C)N=S(=O)(C)C)=O
7832,Nc1nn(c2c1nnc(c2)-c3ccccc3O)C4CCN(CC4)c5ncc(cn5)C6CCN(CC6)CCOc7noc(c7)C(C(=O)N8C[C@@H](C[C@H]8C(=O)N[C@@H](C)c9ccc(cc9)-c%10scnc%10C)O)C(C)C
7848,CCc1c(cccc1S(=O)(=O)N[C@@H](CNC(=O)c2ccc(s2)Cl)C(=O)OCCc3cncn3C)N4CCCC4=O
7857,Cc1nc(ncc1)Oc2ccc(cc2F)-c3c(nc(nc3)Nc4cn(nc4)C)N5CC(C5)NC(=O)C(F)=C
7858,Cc1nc(ncc1)Oc2ccc(cc2F)-c3c(nc(nc3)Nc4cn(nc4)C)N5CC6(C5)CN([C@@H]6C)C(=O)C=C
7861,Cc1nc(ncc1)Oc2ccc(cc2F)-c3c(nc(nc3)Nc4cn(nc4)C)N5C[C@H](N([C@@H](C5)C)C(=O)C=C)C
7862,Cc1nc(ncc1)Oc2ccc(cc2F)-c3c(nc(nc3)Nc4cn(nc4)C)N5CC6(C5)CN(CC6)C(=O)C=C
7889,O=C(CO)[C@@]12O[C@@H](O[C@@H]1C[C@H]3[C@@H]4CCC5=CC(C=C[C@@]5([C@H]4[C@H](C[C@]23C)O)C)=O)c6ccc(cc6)Cc7cc8CCOc8c(c7)N
7892,CC1(CC1)n2cc3c(nnc(c3cc2=O)C)N[C@H](C)c4cccc(c4F)C(F)F
7905,COc1cc(c(cc1CC(C)NCc2ccccc2OC)OC)CCCCCC
7961,CCC(Cc1cc(c(cc1OC)CCCCC)OC)NCc2ccccc2OC
7907,FCCCCc1cc(c(cc1OC)CCN)OC
7912,C(CNCc1ccccc1OC)c2cc(c(c(c2)OC)SCCCCC)OC
7922,FCCCCCSc1cc(c(cc1OC)CCN)OC
7915,NCCc1cc(c(c(c1)OC)SCCC(C)C)OC
7916,NCCc1cc(c(cc1OC)CCCCC(F)(F)F)OC
7917,C(Cc1cc(c(cc1OC)CCC)OC)NCc2ccccc2F
7920,NCCc1cc(c(cc1OC)SCCCCC)OC
7951,NCCc1cc(c(c(c1)OC)SCCCCC)OC
7954,FCCCCSc1c(cc(cc1OC)CC(N)CC)OC
7924,FCCCCCCc1cc(c(cc1OC)CCN)OC
7927,NC(C)Cc1ccc(cc1OC)CCC
7928,NCCc1cc(c(c(c1C)OC)SCCCC)OC
7932,Oc1ccccc1CNC(C)Cc2cc(c(cc2OC)CCCCC)OC
7936,COc1cc(c(cc1CC(C)NCc2ccccc2OC)OC)CCC
7937,CCSc1ccc(c(c1)OC)CC(N)C
7939,Oc1ccccc1CNCCc2cc(c(c(c2)OC)SCCCC)OC
7941,NCCc1c(c(c(c(c1)OC)SCCCC)OC)Br
7944,C(CNCc1ccccc1OC)c2cc(c(c(c2)OC)CCCCC)OC
7950,NCCc1ccc(cc1OC)CCC
7957,NCCc1cc(c(cc1OC)CCCCCC)OC
7962,CCC(Cc1cc(c(cc1OC)CCC)OC)NCc2ccccc2OC
7964,N#Cc1cc(c(cc1OC)CC(C)NCc2cccc3OCOc23)OC
7968,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCOC4CCCC34
7978,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCO[C@@H]4CCC[C@@H]34
7979,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCO[C@H]4CCC[C@H]34
7984,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCO[C@H]4CCC[C@@H]34
8061,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCO[C@@H]4CCC[C@H]34
7969,Fc1ccc(cc1)OCCCN2CCN(CC2)C(=O)c3noc(c3C#N)-c4cc(c(c(c4F)O)F)F
7971,N#Cc1ccc2CN(CCc2c1)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8014,N#Cc1cccc2CN(CCc12)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8059,N#Cc1ccc2CCN(Cc2c1)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
7972,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3C[C@@H](C[C@@H](C3)C)C
8050,O=C(c1onc(n1)-c2cc(c(c(c2F)O)F)F)N3C[C@@H](C[C@@H](C3)C)C
7973,N#Cc1ccccc1N2CCN(CC2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
7988,N#Cc1ccc(cc1)N2CCN(CC2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8031,N#Cc1c(onc1C(=O)N2CCN(CC2)c3ncccc3)-c4cc(c(c(c4F)O)F)F
7975,N#Cc1ccc(cc1)C2CCN(CC2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
7976,Fc1ccc2CN(Cc2c1)C(=O)c3noc(c3C#N)-c4cc(c(c(c4F)O)F)F
7980,Ic1c(c(c(c(c1F)F)O)F)-c2onc(n2)C(=O)N3CCc4c(C3)cccc4C#N
7981,C[C@H]1CN(C[C@H](O1)C)C(=O)c2noc(n2)-c3c(c(c(c(c3F)O)F)F)Br
7983,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CC(CC3)OCc4ccccc4
7985,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCCC(C3)OCc4ccccc4
7986,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CC(CC3)c4ccccc4OC
7987,CC1CN(CC(O1)(C)C)C(=O)c2noc(n2)-c3cc(c(c(c3F)O)F)F
7989,N#Cc1c(onc1C(=O)N(Cc2ncccc2)C(C)(C)C)-c3cc(c(c(c3F)O)F)F
7990,C[C@@H]1CN(C[C@@H](O1)C(C)C)C(=O)c2noc(n2)-c3cc(c(c(c3F)O)F)F
7992,O=C(c1sc(cc1)-c2cc(c(c(c2F)O)F)F)N3C[C@H](CC3)c4ccccc4
7994,N#Cc1cccc2CN(CCc12)C(=O)c3noc(n3)-c4c(c(c(c(c4F)O)F)F)Br
7995,CC1OC2(CN(C1)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F)CCC2
7996,C[C@H]1CN(C[C@H](O1)C)C(=O)c2sc(cc2)-c3cc(c(c(c3F)O)F)F
7997,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCC(CC3)(C#N)c4ccccc4
7998,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3C[C@@H](CC3)Oc4ccccc4
8019,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3C[C@H](CC3)Oc4ccccc4
7999,N#Cc1c(onc1C(=O)N2CCN(CC2)c3cccc(c3)OC)-c4cc(c(c(c4F)O)F)F
8001,C[C@@H]1CN([C@@H](CO1)C)C(=O)c2noc(n2)-c3cc(c(c(c3F)O)F)F
8024,C[C@H]1CN(C[C@H](O1)C)C(=O)c2noc(n2)-c3cc(c(c(c3F)O)F)F
8060,C[C@@H]1CN(C[C@H](O1)C)C(=O)c2noc(n2)-c3cc(c(c(c3F)O)F)F
8002,Fc1ccc(cc1)C2CN(C2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8003,N#Cc1c(onc1C(=O)N2CC(C2)(F)C3CC3)-c4cc(c(c(c4F)O)F)F
8004,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CC(CC3)CCC
8005,Fc1ccc(cc1)OCCCN2CCN(CC2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8006,N#Cc1cc(ccc1)C2CN(C2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8009,N#Cc1ccc(cc1)C2CN(C2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8007,N#Cc1c(onc1C(=O)N2CCc3ccc(cc3C2)C#N)-c4cc(c(c(c4F)O)F)F
8008,N#Cc1c(onc1C(=O)N2C[C@@H](CC2)c3ccc(cc3)Cl)-c4cc(c(c(c4F)O)F)F
8010,C1N(CCOC12CC2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8011,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3C[C@@H](CC3)c4ccc(cc4)Cl
8047,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3C[C@H](CC3)c4ccc(cc4)Cl
8012,N#Cc1c(noc1-c2cc(c(c(c2F)O)F)F)C(=O)N3CCC(CC3)(O)C(F)(F)F
8013,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CC(C3)c4ccccc4
8016,C1N(CCc2c1c(nn2C)C3CC3)C(=O)c4noc(c4C#N)-c5cc(c(c(c5F)O)F)F
8017,C[C@H]1CN(C[C@H](O1)C)C(=O)c2sc(nc2)-c3cc(c(c(c3F)O)F)F
8018,Oc1cc(ccc1F)-c2onc(n2)C(=O)N3C[C@H](CC3)c4ccccc4
8020,Oc1cc(ccc1F)-c2oc(cn2)C(=O)Nc3n(ncc3)C4CCCCC4
8022,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3C[C@@H](N[C@@H](C3)C)C
8023,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCOC(C3)CC(C)C
8025,C[C@H]1CN(C[C@H](O1)C)C(=O)c2noc(c2C#N)-c3cc(c(c(c3F)O)F)F
8026,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CC(CC3)c4ccccc4
8027,C[C@H]1CN(C[C@H](O1)C)C(=O)c2noc(n2)-c3c(c(c(c(c3I)F)F)O)F
8028,O=C(c1noc(n1)-c2cc([nH]c(c2)=O)C(F)(F)F)N3CC(CC3)c4ccccc4
8029,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCN(CC3)c4ncccc4
8030,Oc1cc(ccc1F)-c2noc(c2)C(=O)N(C)c3n(ncc3)C4CCCCC4
8054,Oc1cc(ccc1F)-c2cc(no2)C(=O)N(C)c3n(ncc3)C4CCCCC4
8032,FC1(C2CN(CC1CC2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F)F
8033,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCN(CC3)c4ncc(cc4Cl)-c5nnn(n5)C
8034,C[C@H]1CN(C[C@H](O1)C)C(=O)c2noc(c2)-c3cc(c(c(c3F)O)F)F
8042,n1cn2c(CCCC2)c1C(=O)N[C@@H]3CCCc4n(ncc34)-c5c(c(ccc5F)OC)Cl
8043,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CC(C3)Oc4ccccc4
8044,O=C(N1CC(OC(C1)(C)C)(C)C)c2noc(n2)-c3cc(c(c(c3F)O)F)F
8045,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CCC(CC3)Oc4cnccc4
8046,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N(C)C(C)c3ccc(cc3)OC
8049,N#Cc1ccc2CN(Cc2c1)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8051,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3[C@H](CC[C@H]3C)C
8052,C[C@@H]1CN(C[C@@H](O1)CC)C(=O)c2noc(n2)-c3cc(c(c(c3F)O)F)F
8055,N#Cc1c(onc1C(=O)N2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)-c5cc(c(c(c5F)O)F)F
8056,O=C(c1noc(n1)-c2cc(c(c(c2F)O)F)F)N3CC4CC4(C3)c5ccccc5
8057,Brc1ccc(nc1)OCCN2CCN(CC2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8058,Fc1ccc(cc1)OC2CN(CC2)C(=O)c3noc(n3)-c4cc(c(c(c4F)O)F)F
8068,Fc1c(cccc1C(F)F)[C@@H](C)Nc2nnc(c3cc(n(cc23)C4CC4)=O)C
8078,O=c1n(cc2c(nc(nc2)-c3c(ncnc3OC)C4CC4)c1Cc5ccc(cc5)-c6nc(cn6C)C(F)(F)F)C
8079,O=c1n(cc2c(nc(nc2)-c3c(ncnc3OC(F)F)C4CC4)c1Cc5ccc(cc5)-c6nc(cn6C)C(F)(F)F)C
50,Cc1cc(ccc1Oc2cc3ncnn3cc2)Nc4ncnc5ccc(cc45)NC=6OCC(N=6)(C)C
93,Cc1cn(cn1)-c2cnccc2
118,Cc1cc(c(c(c1)Cl)NC(=O)c2sccc2S(=O)(=O)Nc3onc(c3Cl)C)C
284,Cc1ccsc1-c2ccc(nc2)F
8080,Cc1noc(c1)CNc2ncc(c(n2)Nc3nn(c(c3)CCC)[H])Br
701,OC(=O)[C@@H]1Cc2c(CN1C(=O)C(c3ccccc3)c4ccccc4)ccc(c2OCc5ccccc5)OC
734,CCC1(C(N([C@H]1Oc2ccc(cc2)C(=O)N(CCN(C)C)CC)C(=O)N[C@H](CCC)c3ccc(cc3)C(F)(F)F)=O)CC
746,Oc1cc(cc2oc(c(c(c12)=O)O)-c3cc(c(cc3)O)O)O
760,[nH]1cc(nc1)Cc2ccncc2
761,Cc1cc(c(c(c1)C)NC(=O)c2sccc2S(=O)(=O)Nc3onc(c3Cl)C)S(=O)(=O)C
4672,O=C(NC(C)C)CC1CCN(c2ccccc2C1)C(=O)c3ccc(cc3Cl)N4CCCC4
798,CN(C)C/C=C/C(=O)Nc1cc2c(ncnc2cc1O[C@@H]3COCC3)Nc4ccc(c(c4)Cl)F
885,N#Cc1cn(cc1-c2cccc(c2Cl)Cl)[H]
902,C[C@H](c1ncncc1F)[C@](O)(Cn2ncnc2)c3ccc(cc3F)F
974,O[C@@H]1CN(CC1)C[C@H](c2ccccc2)N(C)C(=O)Cc3ccc(cc3)CNS(=O)(=O)c4ccccc4
1105,OCCCNC(=O)c1cc(ccn1)CNc2ccccc2C(=O)Nc3cc4ccccc4cn3
1157,CC(C)(C)c1nn(c(c1)NC(=O)NCc2cc(ccc2Oc3cc4cnn(c4cc3)CCO)F)-c5ccc(cc5)C
1168,[nH]1ccc2c(ncnc12)C(=O)c3ncc(cc3NS(=O)(=O)c4cc(c(cc4)Cl)C(F)(F)F)Cl
1178,Fc1ccc(cc1)NC(=O)C2(CC2)C(=O)Nc3ccc(c(c3)F)Oc4ccnc5cc(sc45)-c6ccc(cn6)CNCCOC
1893,[O-1][N+1](=O)c1cc(c(c(c1Nc2ncc(cc2Cl)C(F)(F)F)[N+1]([O-1])=O)Cl)C(F)(F)F
1990,[nH]1ccc2cc(cnc12)Oc3cc(ccc3C(=O)NS(=O)(=O)c4ccc(c(c4)[N+1]([O-1])=O)NCC5CCOCC5)N6CCN(CC6)CC=7CCC(CC=7c8ccc(cc8)Cl)(C)C
2171,CC(C)(C(n1ncnc1)c2ccc(cc2)Nc3cc4ccccc4cc3)C(=O)OC
2172,Oc1ccc2cc(ccc2c1-c3cc(ccc3)S(=O)(=O)Nc4nnc(s4)C)-c5cc(ccc5)O
2173,CC(C)(C(n1ccnc1)c2ccc(cc2)Nc3cc4ccccc4cc3)C(=O)OC
2180,Cc1ccsc1-c2cncc(c2)-c3c(ccs3)C
2805,O=c1n(c(ccc1C(=O)Nc2ccc(c(c2)F)Oc3cc4cnn(c4cc3-c5cn[nH]c5)C)C)-c6ccc(cc6)F
3019,Fc1ccc(cc1)C(=O)c2nc3ccccc3c(n2)Nc4n[nH]c(c4)C
3131,Fc1ccc(cc1)[C@H](C)N2CCC3=C2n4ncnc4N=C3C
3143,Fc1ccc(c(c1)F)C(O)(Cn2ncnc2)C(F)(F)c3ccc(cn3)-c4ccc(cc4)OCC(F)(F)F
3144,Fc1ccc(c(c1)F)C(O)(Cn2ncnc2)C(F)(F)c3ccc(cn3)-c4ccc(cc4)OC(F)(F)F
3148,Fc1ccc(c(c1)F)C(O)(Cn2ncnc2)C(F)(F)c3ccc(cn3)-c4ccc(cc4)F
3149,FC(F)Oc1cc2ccc(cc2cc1)C(n3ncnn3)C(C)C
3158,FC(F)Oc1cc2cc(ccc2cc1OC(F)F)C(n3ncnn3)C(C)C
3162,c1c2cc(c(cc2ccc1C(n3ncnn3)C(C)C)OC)OC
3163,FC(F)(F)COc1cc2ccc(cc2cc1)C(n3ncnn3)C(C)C
3170,ONC(=O)/C=C/c1cc(ccc1)Cn2nnc(c2)-c3ccc(cc3)CN4CCOCC4
3184,C1CC2=C(n3ncnc3N=C2C)N1[C@@H](C(F)(F)F)c4ccccc4
8081,Fc1ccc(c(c1)Cl)/C(CC)=C(\c2ccc(cc2)/C=C/C(O)=O)c3cc4cn[nH]c4cc3
3448,CC(C)C(O)(c1ncncc1)c2cc3cc(c(cc3cc2)OC)OC
3449,Cc1cnc(cn1)N2CCC(CC2)Oc3ncnc(c3C)Nc4ccc(cc4F)S(=O)(=O)C
3451,CC(C)C(O)(c1nc2ccc(cc2cc1)SC)c3ncncc3
3455,CC(C)C(O)(c1nc2ccc(cc2cc1)OC(F)F)c3ncncc3
3629,Fc1ccnc(c1)NC(=O)c2nc(cc(c2)Oc3cncnc3)C
3684,Fc1ccc(c(c1)F)C(O)(Cn2nnnc2)C(F)(F)c3nc4ccc(cc4cc3)Br
3685,Fc1ccc(c(c1)F)C(O)(Cn2nnnc2)C(F)(F)c3ccc(cn3)-c4ccc(nc4)Cl
3686,Fc1ccc(c(c1)F)C(O)(Cn2nnnc2)C(F)(F)c3ccc(cn3)/C=C/COCC(F)(F)F
3687,Fc1ccc(c(c1)F)C(O)(Cn2nnnc2)C(F)(F)c3ccc(cn3)-c4ccc(nc4)F
3688,Fc1ccc(c(c1)F)C(O)(Cn2nnnc2)C(F)(F)c3ccc(cn3)/C=C/C(=O)OCC
3690,Fc1ccc(c(c1)F)C(O)(Cn2nnnc2)C(F)(F)c3nc4ccc(cc4nc3)Cl
3716,n1c2ccccc2cc(c1-c3ccc(cc3)OCc4nn(cc4-c5cn(c(cc5)=O)C)C)CO
3739,n1c2ccc(cc2cc(c1-c3ccc(cc3)OCc4nn(cc4-c5cn(c(cc5)=O)C)C)C)OC
3777,n1c2ccc(cc2cc(c1-c3ccc(cc3)COc4nn(cc4-c5cn(c(cc5)=O)C)C)C)OC
3766,Cn1cc(c(n1)COc2ccc(cc2)-c3c4ncccc4ccc3C)-c5cn(c(cc5)=O)C
