Structure_ID,SMILES
816,CC#CC(=O)N1C[C@@H](CCC1)n2nc(c3cncc(c23)Cl)-c4ccc(cc4)C(=O)Nc5ncccc5
817,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cncc(c23)Cl)-c4ccc(cc4)Oc5cccnc5C#N
824,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cncc(c23)Cl)-c4ccc(cc4)Oc5ccncc5C#N
819,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cncc(c23)F)-c4ccc(cc4)Oc5cccnc5C#N
852,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cncc(c23)F)-c4ccc(cc4)Oc5ccncc5C#N
820,CC#CC(=O)N1CCC[C@H]1Cn2nc(c3cncc(c23)Cl)-c4ccc(cc4)Oc5ccncc5
822,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)Oc5ccncc5)Cl
825,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)Oc5ccncc5)C#N
826,CC#CC(=O)N1CC(C1)n2nc(c3cncc(c23)Cl)-c4ccc(cc4)Oc5ccncc5
827,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cncc(c23)F)-c4ccc(cc4)Oc5cncc(c5)C(=O)N
835,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cncc(c23)C#N)-c4ccc(cc4)Oc5ccncc5
836,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)Oc5cccnc5C#N)Cl
855,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)Oc5ccncc5C#N)Cl
838,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cncc(c23)Cl)-c4ccc(cc4)-n5cc(c(cc5)=O)C#N
842,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3c2ncc(c3Cl)O)-c4ccc(cc4)Oc5ccncc5
843,CC#CC(=O)N1C[C@H](CC1)n2nc(c3cncc(c23)Cl)-c4ccc(cc4)Oc5ccncc5
875,CC#CC(=O)N1CC(C1)Cn2nc(c3cncc(c23)Cl)-c4ccc(cc4)Oc5ccncc5
844,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)C(=O)Nc5cc(ccn5)C(F)(F)CCC)Cl
845,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C#CC)-c4ccc(cc4)C(=O)Nc5ncccc5)Cl
848,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)Oc5ccncc5)OC
850,Nc1nccc2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)Oc5ccncc5
871,Nc1ncnc2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)Oc5ccccc5
854,FC(F)(C)c1ccnc(c1)NC(=O)c2ccc(cc2)-c3nn(c4c3cccc4C#N)[C@H]5CN(CCC5)C(=O)C=C
857,Nc1nccc2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)C(=O)Nc5ncccc5
860,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4cnc(nc4)-n5ccc(cc5)=O)Cl
862,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cncc(c23)Cl)-c4cnc(nc4)C(=O)Nc5nc(ccc5)F
863,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)C(=O)Nc5ncccc5)Cl
864,C1C(CN1C(=O)C=C)n2nc(c3cncc(c23)Cl)-c4ccc(cc4)Oc5ccncc5
865,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cccc(c23)C#N)-c4ccc(cc4)C(=O)Nc5cc(ccn5)C(F)(F)F
866,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cncc(c23)F)-c4ccc(cc4)Oc5ccncc5
867,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cc(cc(c23)C(=O)N)O)-c4ccc(cc4)Oc5ccncc5
869,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cncc(c23)Cl)-c4ccc(cc4)C(=O)Nc5ncccc5F
872,Fc1ccc(nc1)NC(=O)c2ccc(cc2)-c3nn(c4c3cncc4Cl)[C@H]5CN(CCC5)C(=O)C=C
870,C1[C@@H](CCCN1C(=O)C=C)n2nc(c3cc(cc(c23)C#N)O)-c4ccc(cc4)Oc5ccncc5
874,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)C(=O)Nc5ncccc5)C#N
876,Nc1ncc(c2c1c(nn2[C@H]3CN(CCC3)C(=O)C=C)-c4ccc(cc4)C(=O)Nc5cc(ccn5)C(F)(F)CC)Cl
878,O=C(c1c[nH]c2ncc(cc12)-c3cc(c(cc3)N(C)C)O)c4cnccc4
886,Cn1cc(cn1)-c2ccc(cc2)-c3cncc4ncc(cc34)C(=O)N5CCOCC5
887,Cn1cc(cn1)-c2ccc(cc2)-c3cncc4ncc(cc34)C(=O)NC5CC5
898,O=C(c1c[nH]c2ncc(cc12)-c3ccc(cc3)N4CCOCC4)c5cnccc5
919,O=C(c1c[nH]c2ncc(cc12)-c3ccc(cc3)N4CCOCC4)c5ncccc5
901,O=C(c1c[nH]c2ncc(cc12)-c3ccc(cc3)N(C)C)c4cccc(c4)OC
902,Cn1cc(cn1)-c2ccc(cc2)-c3cncc4ncc(cc34)C(=O)N5CCN(CC5)C
904,Nc1ncc(c2cc(cnc12)C(=O)N3CCOCC3)-c4ccc(cc4)-c5cn(nc5)C
909,O=C(N1CC(C1)OC)c2cc3c(nccc3-c4ccc(cc4)-c5cn[nH]c5)cc2
911,Nc1ncc(c2cc(cnc12)C(=O)NCC3CC3)-c4ccc(cc4)-c5cn(nc5)C
912,Nc1ncc(c2cc(cnc12)C(=O)N3CCC3)-c4ccc(cc4)-c5cn(nc5)C
914,Cn1cc(cn1)-c2ccc(cc2)-c3cncc4ncc(cc34)C(=O)N5C[C@@H](CC5)O
915,O=C(OCCOC)c1cc2c(cncc2-c3ccc(cc3)-c4cn(nc4)C)nc1
918,O=C(N1CCCCC1)c2ccc3ncn(c3c2)-c4ccc(cc4)-c5cn[nH]c5
921,O=C(c1c[nH]c2ncc(cc12)-c3ccc(c(c3)OC)N(C)C)c4cnccc4
930,O=C(c1c[nH]c2ncc(cc12)-c3ccc(c(c3)OC)N(C)C)c4ncccc4
922,Cn1cc(cn1)-c2ccc(cc2)-c3cncc4ncc(cc34)C(=O)NCC5CC5
925,Nc1ncc(c2cc(cnc12)C(=O)N(C)CCOC)-c3ccc(cc3)-c4cn(nc4)C
929,Nc1ncc(c2cc(cnc12)C(=O)NCCO)-c3ccc(cc3)-c4cn(nc4)C
932,COCCNC(=O)c1cc2c(cncc2-c3ccc(cc3)-n4ccnc4)nc1
934,O=C(N1CCCCC1)c2ccnc3ccc(cc23)-c4ccc(cc4)-c5cn[nH]c5
935,Cn1cc(cn1)-c2ccc(cc2)-c3cncc4ncc(cc34)C(=O)N(C)CCN(C)C
936,O=C(N1CCC1)c2ccc3ncn(c3c2)-c4ccc(cc4)-c5cn[nH]c5
1263,Fc1c2c3c(c(cnc3[nH]c2c(cc1F)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)CC)N6CC7CC(C6)O7
1264,Fc1c2c3c([nH]c2c(cc1F)NC)ncc(c3N(C)C)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)CC6NCCOC6
1266,OCCN1CC2(CN(CC2)c3c4c([nH]c5c4c(c(cc5NC)F)F)ncc3-c6cc7c(nc6)n(cc(c7=O)C(O)=O)C)CCC1
1336,C1CNCC1n2cc(c(c3cc(cnc23)-c4cnc5[nH]c6c(c(c(cc6c5c4N(C)C)F)F)NC)=O)C(O)=O
1269,Fc1c2c3c(c(cnc3[nH]c2c(cc1F)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)NCCOC)N6CCC7CN(CC67)C
1271,CN(CCOC)c1c2c([nH]c3c2c(c(cc3NC)F)F)ncc1-c4cc5c(nc4)n(cc(c5=O)C(O)=O)CC6NCCOC6
1290,CNn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CCC7CN(CC67)C)=O)C(O)=O
1346,CNn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CC7N(CC7CC6)C)=O)C(O)=O
1274,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)C)N6CCC[C@H]6CN(C)C
1276,Fc1c2c3c(c(cnc3[nH]c2c(cc1F)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)CC6NCCOC6)N7CCOCC7
1277,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c(c(c(cc45)F)F)NC)nc3)N6CCOC(C6)CN(C)C)=O)C(O)=O
1279,Fc1cc2c3c(nc(nc3[nH]c2c(c1)NC)Oc4cnc(nc4)C)N5C[C@H]6C[C@@H]5C[C@H]6N
1280,CC1(CN(CC1)c2c3c([nH]c4c3c(c(cc4NC)F)F)ncc2-c5cc6c(nc5)n(cc(c6=O)C(O)=O)C)CO
1281,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NCC)F)F)nc3)N6CC(CC6)CN(C)C)=O)C(O)=O
1318,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CC(CCC6)CN(C)C)=O)C(O)=O
1329,Fc1c2c3c([nH]c2c(cc1F)NC)ncc(c3N(C)C)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)CC6CCN(CC6)C
1282,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6C[C@H](CC6)CO)=O)C(O)=O
1284,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CCC(CC6)O)=O)C(O)=O
1283,CNn1cc(c(c2cc(cnc12)-c3cnc4[nH]c5c(c4c3N6CCC[C@H]6CN(C)C)c(c(cc5NC)F)F)=O)C(O)=O
1285,CN(C)C1CN(CCC1)c2c3c([nH]c4c3c(c(cc4NC)F)F)ncc2-c5cc6c(nc5)n(cc(c6=O)C(O)=O)NC
1286,C1N(CC[C@@H]2CCN([C@H]12)C)c3c4c([nH]c5c4c(c(cc5NC)F)F)ncc3-c6cc7c(nc6)n(cc(c7=O)C(O)=O)C
1287,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)C)N6CCC(C6)(O)C(F)(F)F
1291,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc5c(n(cc(c5=O)C(O)=O)NC)nc4)N6CC7N(CCC7CC6)C
1292,Fc1c2c3c(c(cnc3[nH]c2c(cc1F)NC)-c4cc5c(n(cc(c5=O)C(O)=O)CC(C)(C)O)nc4)N6CCOCC6
1293,CN(C)[C@@H]1CN(CC1)c2c3c([nH]c4c3c(c(cc4NC)F)F)ncc2-c5cc6c(nc5)n(cc(c6=O)C(O)=O)C
1297,CN(C)[C@H]1CN(CCC1)c2c3c([nH]c4c3c(c(cc4NC)F)F)ncc2-c5cc6c(nc5)n(cc(c6=O)C(O)=O)C
1298,CN(C)C1CCN(CC1)c2c3c([nH]c4c3c(c(cc4NC)F)F)ncc2-c5cc6c(nc5)n(cc(c6=O)C(O)=O)C
1310,Cn1cc(c(c2cc(cnc12)-c3cnc4[nH]c5c(c(c(cc5c4c3N6CCC[C@H]6CN(C)C)F)F)NC)=O)C(O)=O
1323,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CC(CC6)CN(C)C)=O)C(O)=O
1300,Fc1cc2c3c([nH]c2c(c1)NC)ncc(c3NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)CC6NCCOC6
1301,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)C)N6CCN(CC6)C
1302,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CCC(C6)(N)C(F)(F)F)=O)C(O)=O
1304,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CCC7(CCN(C7)C)CC6)=O)C(O)=O
1305,C1CNCC1n2cc(c(c3cc(cnc23)-c4cnc5[nH]c6c(c5c4N(C)C)cc(c(c6NC)Cl)F)=O)C(O)=O
1308,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)C)N6CCC(C6)(C)O
1313,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc5c(n(cc(c5=O)C(O)=O)NC)nc4)N6CCC7CN(CC67)C
1316,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)C)N6CC(CCC6)CN(C)C
1320,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6C[C@H](CC6)O)=O)C(O)=O
1322,C(CNC)n1cc(c(c2cc(cnc12)-c3cnc4[nH]c5c(c4c3N(C)C)c(c(cc5NC)F)F)=O)C(O)=O
1326,CNn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CC(CCC6)CN(C)C)=O)C(O)=O
1327,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CCC7(C6)CCCN7C)=O)C(O)=O
1345,C1C2(CCN1c3c4c([nH]c5c4c(c(cc5NC)F)F)ncc3-c6cc7c(nc6)n(cc(c7=O)C(O)=O)C)CCN(C2)C
1328,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)C)N6CC(CC6)N(C)C
1330,Fc1c2c3c(c(cnc3[nH]c2c(cc1F)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)CC(N)C(C)C)N6CCOCC6
1333,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)C)N6CC7CCN(C7CC6)C
1334,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CCC7CN(CC67)C)=O)C(O)=O
1335,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CC7CN(CC7C6)C)=O)C(O)=O
1337,CC1CN(CC1O)c2c3c([nH]c4c3c(c(cc4NC)F)F)ncc2-c5cc6c(nc5)n(cc(c6=O)C(O)=O)C
1338,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc5c(nc4)n(cc(c5=O)C(O)=O)C)N6CC[C@H]7CN(C[C@@H]67)C
1340,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6C[C@@H](CC6)CN7CCCC7)=O)C(O)=O
1341,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)Cl)nc3)N6CCOCC6)=O)C(O)=O
1342,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CCOC(C6)CN(CC)CC)=O)C(O)=O
1344,CNn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4c(c(cc5NC)F)Cl)nc3)N6CCC7CN(CC67)C)=O)C(O)=O
1347,Cn1cc(c(c2cc(cnc12)-c3c(c4c([nH]c5c4cc(cc5NC)Cl)nc3)N6CCOC(C6)CN(C)C)=O)C(O)=O
1372,OC(=O)C(C)(C)Oc1c(cc(cc1C)/C=C/C(=O)c2cc3ccccc3nc2OC)C
1373,OC(=O)C(C)(C)Oc1c(cc(cc1C)/C=C/C(=O)c2cc3ccccc3nc2Cl)C
1433,N#Cc1cc2c(ccnc2nc1)NCCc3cc4ccc(cc4cc3)C(=O)N5CCN(CC5)C
1436,C1CNCCN1C(=O)c2cc3ccc(cc3cc2)CCNc4ccnc5ccc(cc45)C#N
1437,N#Cc1cc2c(c(cnc2cc1)Cl)NCCc3cc4ccc(cc4cc3)C(=O)N5CCN(CC5)C
1438,N#Cc1cc2c(nccc2OCCc3cc4ccc(cc4cc3)C(=O)N5CCN(CC5)C)cc1
1439,N#Cc1cc2c(ccnc2cc1)NCCc3cc4ccc(cc4cc3)C(=O)N5CCN(CC5)C(C)C
1441,N#Cc1cc2c(ccnc2cc1)NCCc3cc4ccc(cc4cc3)C(=O)N5CCN(CC5)CC
1442,N#Cc1cc2c(ccnc2cc1)NCCc3cc4ccc(cc4cc3)C(=O)N5CCN(CC5)CC(F)(F)F
1443,O=c1n2cc(ccc2c(cc1C(O)=O)CN3CCCC3)-c4cnc5[nH]c6c(c5c4N7CC[C@H]8CN(C[C@@H]78)C)c(c(cc6NC)F)F
1444,O=c1n2cc(ccc2c(cc1C(O)=O)CN3CCOCC3)-c4cnc5[nH]c6c(c5c4N7CC[C@H]8CN(C[C@@H]78)C)c(c(cc6NC)F)F
1446,O=c1n2cc(ccc2ccc1C(O)=O)-c3cnc4[nH]c5c(cc(cc5NC)F)c4c3N6CC[C@H]7CN(C[C@@H]67)C
1447,O=c1n2cc(ccc2ccc1C(O)=O)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6CC[C@H]7CN(C[C@@H]67)C
1448,O=c1n2cc(ccc2ccc1C(O)=O)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6C[C@H]7CC[C@H]([C@H]7C6)N(C)C
1450,O=c1n2cc(ccc2ccc1C(O)=O)-c3c(c4c([nH]c5c4c(c(cc5NC)F)C#N)nc3)N6C[C@H]7OCC([C@H]7C6)N(C)C
1451,O=c1n2cc(ccc2ccc1C(O)=O)-c3c(c4c([nH]c5c4cc(cc5NC)F)nc3)N6CCOCC6
1452,O=c1n2cc(ccc2c(cc1C(O)=O)CN(C)C)-c3cnc4[nH]c5c(c4c3N6CC[C@H]7CN(C[C@@H]67)C)c(c(cc5NC)F)F
1454,O=c1n2cc(ccc2ccc1C(O)=O)-c3cnc4[nH]c5c(c4c3N6CC[C@H]7CN(C[C@@H]67)C)c(c(cc5NC)F)C#N
1455,O=c1n2cc(ccc2ccc1C(O)=O)-c3c(c4c([nH]c5c4c(c(cc5NC)F)F)nc3)N6C[C@H]7N(CC[C@H]7CC6)C
1457,Nc1ncc(c2cc(cnc12)C(=O)NCC3CC3)-c4ccc(cc4)-c5cnn(c5)CCOC
1458,Nc1ncc(c2cc(cnc12)C(=O)NC3CC3)-c4ccc(cc4)-c5cnn(c5)CCOC
1460,Nc1ncc(c2cc(cnc12)C(=O)NCC3CC3)-c4ccc(cc4)-c5cnn(c5)CC(=O)N6CCN(CC6)C
1465,Nc1ncc(c2cc(cnc12)C(=O)NCC3CC3)-c4ccc(cc4)-c5cnn(c5)CC(=O)N(C)C
1633,OC(=O)C(C)(C)COc1ncc(cn1)-c2cnc3[nH]c4c(cc(cc4NCC)F)c3c2-n5ccc(n5)C(F)(F)F
1634,Fc1cc2c3c([nH]c2c(c1)NCC)ncc(c3-n4nc(c5CNCc45)C(F)(F)F)-c6cnc(nc6)OC
1635,Fc1cc2c3c([nH]c2c(c1)NCC)ncc(c3-n4nc(c5CNCc45)C(F)(F)F)-c6cc(cnc6)C#N
1636,OC(=O)C1(CC1)CNc2ncc(cn2)-c3cnc4[nH]c5c(cc(cc5NCC)F)c4c3-n6ccc(n6)C(F)(F)F
1637,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NCC)-c4cncc(c4)C(=O)NOC)-n5ccc(n5)C(F)(F)F
1638,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NCC)-c4cnc(nc4)NC5CCNC5)-n6ccc(n6)C(F)(F)F
1639,OC(=O)C1(CC1)c2ncc(cn2)-c3cnc4[nH]c5c(cc(cc5NC)F)c4c3-n6ccc(n6)C(F)(F)F
1640,OC(=O)C(C)(C)CNc1ncc(cn1)-c2cnc3[nH]c4c(cc(cc4NCC)F)c3c2-n5ccc(n5)C(F)(F)F
1643,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NCC)-c4cncc(c4)N)-n5ccc(n5)C(F)(F)F
1644,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NCC)-c4cncc(c4)C(=O)NC)-n5ccc(n5)C(F)(F)F
1645,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc(cnc4)C#N)-n5nc(c(c5)CN)C(F)(F)F
1646,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NC)-c4cc(cnc4)C#N)-n5cc(cn5)C#N
1647,Fc1cc2c3c([nH]c2c(c1)NCC)ncc(c3-n4nc(c5CCNCc45)C#N)-c6cnc(nc6)OC
1648,Fc1cc2c3c(nc(cc3N4C[C@H]5C[C@@H]4C[C@H]5N)Oc6cnc(nc6)C)[nH]c2c(c1)NC
1649,Fc1cc2c3c([nH]c2c(c1)NC)ncc(c3-n4nc(c5CNCc45)C#N)-c6cnc(nc6)OC
1650,OC(=O)C1(CC1)c2ncc(cn2)-c3cnc4[nH]c5c(cc(cc5NCC)F)c4c3-n6ccc(n6)C(F)(F)F
1651,O=c1[nH]nc(o1)Cc2cncc(c2)-c3cnc4[nH]c5c(cc(cc5NCC)F)c4c3-n6ccc(n6)C(F)(F)F
1653,N#Cc1cncc(c1)-c2cnc3[nH]c4c(cc(c(c4NC)F)F)c3c2-n5nc(c(c5)CN)C(F)(F)F
1655,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NCC)-c4cnc(nc4)C(=O)N)-n5ccc(n5)C(F)(F)F
1656,Fc1cc2c3c([nH]c2c(c1)NCC)ncc(c3-n4ncc5CNCc45)-c6cnc(nc6)OC
1657,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NCC)-c4cnc(nc4)C(O)C)-n5ccc(n5)C(F)(F)F
1658,Fc1cc2c3c(c(cnc3[nH]c2c(c1)NCC)-c4cnc(nc4)CN)-n5ccc(n5)C(F)(F)F
1659,O=c1n2cc(ccc2ncc1C(O)=O)-c3cnc4[nH]c5c(c(c(cc5c4c3N(C)C)F)F)NC
1661,O=c1n2cc(ccc2ncc1C(O)=O)-c3cnc4[nH]c5c(c4c3N(C)C)c(c(cc5NC)F)F
1662,O=c1n2cc(ccc2ncc1C(O)=O)-c3cnc4[nH]c5c(c4c3N(C)CCOC)c(c(cc5NC)F)F
1663,O=c1n2cc(ccc2ncc1C(O)=O)-c3c(c4c([nH]c5c(c(c(cc45)F)F)NC)nc3)N6CCOCC6
1666,O=c1n2cc(ccc2ncc1C(O)=O)-c3cnc4[nH]c5c(c4c3N(C)CC(F)(F)F)c(c(cc5NC)F)F
1668,O=c1n2cc(ccc2ncc1C(O)=O)-c3c(c4c([nH]c5c4cc(cc5NC)F)nc3)N6CCC(C6)(F)F
1670,O=c1n2cc(cc(c2ncc1C(O)=O)C)-c3cnc4[nH]c5c(cc(cc5NC)F)c4c3N(C)C
1671,O=c1n2ccc(cc2ncc1C(O)=O)-c3cnc4[nH]c5c(cc(cc5NCC)F)c4c3-n6ccc(n6)C(F)(F)F
1958,OCCCCN1C(c2ccc3c4c(ccc(c24)C1=O)C(N(C3=O)CCCCO)=O)=O
1969,O=C(OCCCCCCCOc1cc2ccccc2cc1)CO[C@H]3[C@@H]([C@H](OC([C@@H]3O)O)CO)O
2041,O=C(Nc1cc(c(c(c1)F)F)Cl)[C@@H]2C[C@@H](NS(N2C)(=O)=O)c3ncc(s3)C=C4CCC(CC4)CC(O)=O
2082,O=C(c1ccccc1OC)c2ccnc(c2)Nc3cc(c(cc3OC)N(C)CCN(C)C)NC(=O)C=C
2118,O=C(c1ccc(cc1)OC)c2ccnc(c2)Nc3cc(c(cc3OC)N(C)CCN(C)C)NC(=O)C=C
2083,O=C(c1ccnc(n1)Nc2cc(c(cc2OC)N(C)CCN(C)C)NC(=O)C=C)c3ccc(cc3OC(C)C)OC
2117,O=C(c1ccnc(n1)Nc2cc(c(cc2OC)N(C)CCN(C)C)NC(=O)C=C)c3ccc(cc3OC)OC(C)C
2084,O=C(c1ccnc(n1)Nc2cc(c(cc2OC)N(C)CCN(C)C)NC(=O)C=C)c3ccc(cc3)OCc4ccccc4
2085,O=C(c1ccc(cc1OC)OC)c2ccnc(c2)Nc3cc(c(cc3OC)N(C)CCN(C)C)NC(=O)C=C
2086,O=C(c1ccc(cc1)N2CCOCC2)c3ccnc(c3)Nc4cc(c(cc4OC)N(C)CCN(C)C)NC(=O)C=C
2087,O=C(c1ccnc(n1)Nc2cc(c(cc2OC)N(C)CCN(C)C)NC(=O)C=C)c3ccc(cc3)N4CCC(CC4)C#N
2088,O=C(c1ccnc(n1)Nc2cc(c(cc2OC)N(C)CCN(C)C)NC(=O)C=C)c3ccc(cc3OCC)OCC
2121,O=C(c1ccnc(n1)Nc2cc(c(cc2OC)N(C)CCN(C)C)NC(=O)C=C)c3ccc(cc3OCCC)OC
2126,O=C(c1ccnc(n1)Nc2cc(c(cc2OC)N(C)CCN(C)C)NC(=O)C=C)c3ccc(cc3OC)OCCC
